city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Burnie,-1.494121473839957,0.0745978558829365,Australia,AU,Tasmania,,-0.0191044144591631,-0.0110956413823166,-0.534863527996578,-1.4568575928082803,-1.5745756291453108,0
Wangaratta,-0.7117631462662336,0.1207801262465268,Australia,AU,Victoria,,-0.0193676262779593,-0.0197379309264052,-0.39062168169038053,-0.9323774835272579,-0.6784044355716418,0
Grafton,0.3981005896389377,0.8201478655495112,Australia,AU,New South Wales,,-0.0203104745840951,-0.0497320125164217,-0.09361629746376952,-0.1859680335890633,1.1569175681272261,1
Yeppoon,1.4871803604522522,0.5877576670136005,Australia,AU,Queensland,,-0.0206051146797625,-0.0672662194898364,0.19259471643372353,0.8078538814105705,2.1441718468713127,1
Murray Bridge,-0.5053700593180551,-0.6234494845647311,Australia,AU,South Australia,,-0.0214851064321559,-0.0318620990766529,-0.13377668495283349,-0.12200332358187872,-1.1055304829082762,0
Mount Isa,1.8862324902159089,-0.5988372499016091,Australia,AU,Queensland,,-0.0222354565424557,-0.0940194425008197,0.6130646491911613,2.1516705635441675,1.5396386734136511,1
Narangba,0.8107537461587061,0.8235492130008084,Australia,AU,Queensland,,-0.0222943845615891,-0.0145904317756433,0.015622756769906439,0.0990842217170844,1.6118207437671623,1
Mount Eliza,-1.016156785415537,-0.0081436179866901,Australia,AU,Victoria,,-0.024985430768685,-0.0175386231788807,-0.41930700094733586,-1.0360934448911479,-1.1245414203657629,0
Broken Hill,0.0200984597203131,-0.3909747805020774,Australia,AU,New South Wales,,-0.0255904250984554,-0.0182014282534771,-0.08708697720689113,0.04825203368618221,-0.32673449303703833,0
Nerang,0.678717372723156,0.8612069883544698,Australia,AU,Queensland,,-0.0290082502081976,-0.0219458465320414,-0.03479190027273623,-0.024923988731415457,1.5001258286110104,1
Karratha,1.885717047881632,-2.991780250607578,Australia,AU,Western Australia,,-0.0296211016071859,-0.0226172594647494,1.9707917919430455,5.3652013900830955,-0.5415371284629168,3
Mount Barker,-0.4970065917650917,-0.6674979903781292,Australia,AU,South Australia,,-0.0299314558412889,-0.0349523201387324,-0.12855111924424772,-0.07333640286407321,-1.135268232532502,0
Horsham,-0.771354930977607,-0.3136310971529913,Australia,AU,Victoria,,-0.0303832373213123,-0.0319352658706019,-0.29102685700313274,-0.5841920153609158,-1.1250164767286486,0
