city,lat,lng,country,iso2,admin_name,capital,population,population_proper,x,y,z,cluster
Hamilton,-0.9403867622766616,-0.3329934259673722,Australia,AU,Victoria,,-0.0560758536635121,-0.051599917726648,-0.06393180840209733,-1.2622301766537158,-0.619243700744901,0
Gunnedah,0.1847074632478227,0.5367057656715942,Australia,AU,New South Wales,,-0.0570501302465191,-0.0526672921324916,-0.10504922088267321,0.7139629337699086,-0.3545736499362887,1
Mount Evelyn,-0.948700348313404,0.0226269569376287,Australia,AU,Victoria,,-0.0571444150771327,-0.0527705864298313,-0.06844656079908533,-0.9167571146388378,-0.9857853878638394,0
Andergrove,1.826407925095508,0.424313415106954,Australia,AU,Queensland,,-0.0582561903714511,-0.0539885983526287,-0.15368415149007839,2.223482822208305,1.4226401453416777,1
Moree,0.4343977062753576,0.4928051445299907,Australia,AU,New South Wales,,-0.0586804721092122,-0.0544534226906573,-0.11484635345167887,0.9168227233405774,-0.05731803299127201,1
Benalla,-0.7439533514005019,0.0858370909393965,Australia,AU,Victoria,,-0.0587315430591279,-0.054509373768383,-0.0777202064510077,-0.6517406740736071,-0.8419380445637628,0
Currumbin,0.6517148452758157,0.8767348788930027,Australia,AU,Queensland,,-0.059426893684903,-0.0552711692112633,-0.12551179647106755,1.5133047640953867,-0.2236514419318652,1
Wollert,-0.9177239267405009,-0.0143759005837944,Australia,AU,Victoria,,-0.0596665342960459,-0.0555337088836684,-0.07360089599057953,-0.9230797900010611,-0.917193037815349,0
Mittagong,-0.3944668215879056,0.5578321473566759,Australia,AU,New South Wales,,-0.0599061749071887,-0.0697065472644869,-0.10437987879809701,0.1626228400937994,-0.9631532514619969,0
Kelso,-0.2229741688219731,0.4686365638822581,Australia,AU,New South Wales,,-0.0600279594800646,-0.0559296703568039,-0.09812809749939287,0.243494294771582,-0.6993473780583112,0
Yanchep,0.0877211685431803,-3.119848376382553,Australia,AU,Western Australia,,-0.0604208129409545,-0.056360063262386,-0.07929462291483508,-3.0190848229277916,3.22894644314115,3
Bentley,0.0127326224917603,-3.089215122939182,Australia,AU,Western Australia,,-0.0607586669173198,-0.0567302011611866,-0.07798529373221832,-3.062688817048187,3.1220814347896617,3
Moe,-1.0133634205071895,0.116058379939908,Australia,AU,Victoria,,-0.0607743810557554,-0.0567474168774099,-0.07387926750179434,-0.8878418145783745,-1.1455037321188053,0
Ayr,2.078924787375535,0.2363519972547704,Australia,AU,Queensland,,-0.0609315224401114,-0.0569195740396428,-0.1643057165004224,2.2857939455164598,1.8677936713830035,1
Moranbah,1.6753500668078902,0.304664152433487,Australia,AU,Queensland,,-0.0609433080439381,-0.0569324858268102,-0.15322979648462684,1.9551662453164567,1.3899328179289439,1
Leeton,-0.4108113317361412,0.1301391133330179,Australia,AU,New South Wales,,-0.0613833039201347,-0.0574145258810622,-0.09246948626826046,-0.2787731864739352,-0.5489344141950181,0
Moss Vale,-0.4108113317361412,0.5491492044841068,Australia,AU,New South Wales,,-0.0615561594429263,-0.0576038987595183,-0.09610992630953051,0.1380020434701224,-0.970855256380603,0
Wallan,-0.8877451354920055,-0.0196258064325346,Australia,AU,Victoria,,-0.0617879429848514,-0.0579266934387049,-0.07830802757646593,-0.8987873544561584,-0.8815754785584389,0
