city,x,y,country,iso2,admin_name,capital,z,population_proper,cluster
Bowral,-0.7237439459309362,-0.7121888093884043,Australia,AU,New South Wales,,-0.2240603757486817,-0.0500461993374966,0
Goonellabah,0.38379769205434633,0.48506965599258367,Australia,AU,New South Wales,,1.3854532959809054,-0.0390066213093158,1
Raymond Terrace,-0.7192254067102223,-0.7284139939983929,Australia,AU,New South Wales,,-0.11703627791843071,-0.0393509356337815,0
Leopold,-0.6693586446315137,-0.6613013527367921,Australia,AU,Victoria,,-0.6179589484500957,-0.0393767592081164,0
Dalby,0.4107218734876886,0.5334002569168066,Australia,AU,Queensland,,1.3140984521491212,-0.0397856324684194,1
Campbelltown,-0.7167233284015214,-0.724533520466194,Australia,AU,New South Wales,,-0.19401604772514727,-0.04044413361396,0
Colac,-0.6770284913236713,-0.6325043959298253,Australia,AU,Victoria,,-0.666880692277269,-0.0555853560323382,0
Muswellbrook,-0.7116298939734215,-0.7070351635461091,Australia,AU,New South Wales,,-0.15078798423500686,-0.0425573627803681,0
Esperance,2.470010818598619,2.8720512880954927,Australia,AU,Western Australia,,-1.620382241671253,-0.0852996822337264,3
Drouin,-0.6870230877472048,-0.6788923415971517,Australia,AU,Victoria,,-0.5440576338699461,-0.0433665014428624,0
Rutherford,-0.7208760376429819,-0.7205289031844374,Australia,AU,New South Wales,,-0.12700702065054809,-0.0433794132300299,0
Nelson Bay,-0.7273865727048621,-0.7301431225193682,Australia,AU,New South Wales,,-0.09456891097700293,-0.0436548646896024,0
Inverell,0.39649577727014323,0.5168411621114062,Australia,AU,New South Wales,,1.2490985708686655,-0.0443434933385338,1
Parkes,-0.691625186605911,-0.6696929841772942,Australia,AU,New South Wales,,-0.3064787401274182,-0.0454280834606007,0
Somerville,-0.6829945271349431,-0.6665868433319289,Australia,AU,Victoria,,-0.5812666379721343,-0.0457379663526198,0
Gracemere,0.42914079197987637,0.5865293789097811,Australia,AU,Queensland,,1.3542825832609622,-0.0458283488627921,1
Batemans Bay,-0.7637650675470368,-0.6816734203208953,Australia,AU,New South Wales,,-0.26283131350871164,-0.0879422946740005,0
Nambour,0.38954706138151807,0.5180742985956401,Australia,AU,Queensland,,1.415193363987988,-0.0463792517819371,1
Swan Hill,-0.6603412658721747,-0.6080822586051412,Australia,AU,Victoria,,-0.6024270405758094,-0.0520733499227883,0
Mareeba,0.5066518242228385,0.7263866602804577,Australia,AU,Queensland,,1.2331317989990729,-0.0468440761199658,1
Corinda,0.3837179262545023,0.5087966061245521,Australia,AU,Queensland,,1.403687549549711,-0.0471023118633151,1
Samford,0.34333678485533725,0.5570137990850424,Australia,AU,Queensland,,1.396188716098809,-0.0911013786009731,1
Mudgee,-0.7049484317095829,-0.6843638070489609,Australia,AU,New South Wales,,-0.2264254182693744,-0.0475154890526739,0
Casino,0.3778733540877623,0.49766627634544147,Australia,AU,New South Wales,,1.3710171351636304,-0.0475542244141763,1
Portland,-0.654298008405306,-0.6034557682839053,Australia,AU,Victoria,,-0.7707085837921869,-0.0527275471392731,0
Kingston,-0.728907890515925,-0.7396413066992019,Australia,AU,Tasmania,,-0.5744037961630286,-0.0497277085873659,0
Kingaroy,0.3963335280783273,0.541952059962219,Australia,AU,Queensland,,1.3584619977156234,-0.0514019369900802,1
Kangaroo Flat,-0.6715223624732354,-0.6347631357032073,Australia,AU,Victoria,,-0.5982065517558767,-0.0497922675232032,0
Bowen,0.4622065940670262,0.6569703723049081,Australia,AU,Queensland,,1.3137482169233001,-0.0498654343171521,1
Young,-0.7019436857424367,-0.6763640539622426,Australia,AU,New South Wales,,-0.330977134772985,-0.0502183564997295,0
Cowra,-0.7044576306968826,-0.6767048003807468,Australia,AU,New South Wales,,-0.3015827341021382,-0.0512168680406799,0
Hamilton,-0.6548490950726694,-0.6057240325235295,Australia,AU,Victoria,,-0.73567592193,-0.051599917726648,0
Gunnedah,0.39187742722989766,0.5283765450754991,Australia,AU,New South Wales,,1.1777672631856406,-0.0526672921324916,1
Mount Evelyn,-0.6901278913512453,-0.6587628212666726,Australia,AU,Victoria,,-0.5604798250961623,-0.0527705864298313,0
Andergrove,0.4438841396993332,0.6361685952424461,Australia,AU,Queensland,,1.3399998554783132,-0.0539885983526287,1
Moree,0.4007727702079939,0.550426075050368,Australia,AU,New South Wales,,1.189203529599758,-0.0544534226906573,1
Benalla,-0.6925634212923911,-0.6554051636963468,Australia,AU,Victoria,,-0.5019206720900364,-0.054509373768383,0
Currumbin,0.36899952138700265,0.5050458687799406,Australia,AU,Queensland,,1.408367850941069,-0.0552711692112633,1
Wollert,-0.688533269978038,-0.6486874409473181,Australia,AU,Victoria,,-0.5746241267963668,-0.0555337088836684,0
Mittagong,-0.7433815617250359,-0.6926104711165462,Australia,AU,New South Wales,,-0.2211472816647655,-0.0697065472644869,0
Kelso,-0.7169460332751115,-0.6834576682271347,Australia,AU,New South Wales,,-0.24299365675181528,-0.0559296703568039,0
Yanchep,2.571159525231812,2.9644487277016434,Australia,AU,Western Australia,,-1.897833597287373,-0.056360063262386,3
Bentley,2.5659265666255813,2.9561047010470545,Australia,AU,Western Australia,,-1.8925919085829126,-0.0567302011611866,3
Moe,-0.7046523173927589,-0.6723939179736381,Australia,AU,Victoria,,-0.5226310283033403,-0.0567474168774099,0
Ayr,0.4654530654986763,0.6813108499483159,Australia,AU,Queensland,,1.2804425261518309,-0.0569195740396428,1
Moranbah,0.4484553093942245,0.6490027794216192,Australia,AU,Queensland,,1.2607362927290027,-0.0569324858268102,1
Leeton,-0.6910199009276156,-0.6410130491967388,Australia,AU,New South Wales,,-0.4356559612481389,-0.0574145258810622,0
Moss Vale,-0.7311543222841554,-0.70417492599062,Australia,AU,New South Wales,,-0.22796734729915533,-0.0576038987595183,0
Wallan,-0.6896243051425833,-0.6438426930554091,Australia,AU,Victoria,,-0.5731739328342261,-0.0579266934387049,0
Springwood,-0.7299425333238851,-0.699208563111528,Australia,AU,New South Wales,,-0.19866225164165915,-0.0580515073813237,0
Lesmurdie,2.5632171167492075,2.955656444953355,Australia,AU,Western Australia,,-1.8857949449244642,-0.0582150566854449,3
Forbes,-0.7030776448904205,-0.6554295350418051,Australia,AU,New South Wales,,-0.3253332048285298,-0.058236576330724,0
Emu Plains,-0.7313973914829526,-0.7010303531370312,Australia,AU,New South Wales,,-0.19458439784816126,-0.058283919550338,0
Rye,-0.6926803074131332,-0.649839199497421,Australia,AU,Victoria,,-0.6019623628471774,-0.0583054391956171,0
Darley,-0.6857131734315004,-0.6366986716199977,Australia,AU,Victoria,,-0.6070111742927192,-0.0584948120740732,0
Ararat,-0.6691200625857596,-0.6087263260524438,Australia,AU,Victoria,,-0.6784025987270043,-0.0588176067532598,0
Tweed Heads,0.36404603704172317,0.507633566156697,Australia,AU,New South Wales,,1.4121751673608285,-0.0593383821690142,1
Highfields,0.3831040646349016,0.53996706025524,Australia,AU,Queensland,,1.3443730756732204,-0.0595320589765261,1
Charters Towers,0.47203015825614286,0.6974423364157432,Australia,AU,Queensland,,1.209243461561175,-0.0595794021961401,1
Melton,-0.6886016050324574,-0.6379764047113825,Australia,AU,Victoria,,-0.5999425706113279,-0.059798902577987,0
Katoomba,-0.7296268990234639,-0.6930709404837098,Australia,AU,New South Wales,,-0.21237574373967183,-0.0602508151288482,0
Kilmore,-0.6910418461269919,-0.6397258990546151,Australia,AU,Victoria,,-0.5719012020119617,-0.0602766387031831,0
Mooroopna,-0.6912551550018801,-0.6378900481089913,Australia,AU,Victoria,,-0.5310944556784738,-0.0603455015680763,0
Yarrawonga,-0.6962704444882346,-0.6448974733989276,Australia,AU,Victoria,,-0.4889706439619611,-0.0603971487167461,0
Maryborough,-0.6779572723723176,-0.6180459549557228,Australia,AU,Victoria,,-0.6303608751762753,-0.0604358840782485,0
Deniliquin,-0.683736587010959,-0.6231881770216763,Australia,AU,New South Wales,,-0.5340494114344253,-0.0606898158925419,0
Mandurah,2.5616434632315674,2.958640718783692,Australia,AU,Western Australia,,-1.914635735955865,-0.0607974141189375,3
Bli Bli,0.374367181831661,0.5316409746005107,Australia,AU,Queensland,,1.4199102040760376,-0.060952355564947,1
Kiama,-0.7437782699943832,-0.7057293882008917,Australia,AU,New South Wales,,-0.20498650921330144,-0.0649119702963023,0
Narre Warren North,-0.6989656356095387,-0.6506898035768415,Australia,AU,Victoria,,-0.5681127755692513,-0.0614989545550363,0
Narrabri,0.3904354720067674,0.5510532219759312,Australia,AU,New South Wales,,1.1668145977663815,-0.0617916217308321,1
Bairnsdale,-0.7218814406993201,-0.6856557304851,Australia,AU,Victoria,,-0.4443699197019463,-0.0619035238862835,0
Clifton Springs,-0.6927927416101851,-0.6395475612577404,Australia,AU,Victoria,,-0.6110386214352388,-0.0621660635586885,0
North Tamborine,0.36564540977939614,0.5180888074305131,Australia,AU,Queensland,,1.3986174859967948,-0.0622220146364142,1
Bargara,0.3865610320608883,0.5584779046754587,Australia,AU,Queensland,,1.429541918958929,-0.0623123971465865,1
Kingscliff,0.3604123456709895,0.5096195199632673,Australia,AU,New South Wales,,1.412127162843963,-0.0624027796567587,1
Healesville,-0.7004478541548408,-0.6499481111400828,Australia,AU,Victoria,,-0.5505389930567463,-0.0624156914439262,0
Fremantle,2.5618590320556818,2.9642294814035277,Australia,AU,Western Australia,,-1.9030802897204018,-0.0624242993020378,3
Blaxland,-0.7350130872384729,-0.6959804585444747,Australia,AU,New South Wales,,-0.19702364827373292,-0.0624587307344844,0
Atherton,0.488837605644963,0.7391511773233248,Australia,AU,Queensland,,1.2306016778626976,-0.0629752022211829,1
Kyabram,-0.6905940124908947,-0.6297939536994633,Australia,AU,Victoria,,-0.5452496415482523,-0.0630182415117411,0
Innisfail,0.45611249088796524,0.754458058410035,Australia,AU,Queensland,,1.2545422361306777,-0.0895993073604916,1
Sanctuary Point,-0.741929683359692,-0.7074516797807803,Australia,AU,New South Wales,,-0.2264883075909099,-0.0634314187010999,0
Collie,2.5509354464888805,2.9469747523697203,Australia,AU,Western Australia,,-1.9102930772259148,-0.063573448359942,3
Gatton,0.37498267014612696,0.5383027124513045,Australia,AU,Queensland,,1.3593199287725242,-0.0639651059040217,1
Merrimac,0.36175639787760006,0.5165754995575884,Australia,AU,New South Wales,,1.4056658956046555,-0.0640942237756964,1
Murwillumbah,0.36020064676829877,0.5139130818657948,Australia,AU,New South Wales,,1.4002880461189031,-0.0642620770088734,1
Urraween,0.3786925028872592,0.5506784473948898,Australia,AU,Queensland,,1.437944277088724,-0.0645332245393901,1
Kyneton,-0.6900837649269806,-0.6269069160659976,Australia,AU,Victoria,,-0.5968430781904972,-0.0646106952623949,0
Bongaree,0.3674552254666427,0.5291397782660716,Australia,AU,Queensland,,1.4164088744015693,-0.0646279109786182,1
Roma,0.41329816706748596,0.6040709344407762,Australia,AU,Queensland,,1.1985018613597547,-0.0650539999551444,1
Mount Cotton,0.36407803573446657,0.5238361183485616,Australia,AU,Queensland,,1.4075848124734125,-0.0651099510328701,1
Cootamundra,-0.7156247778484227,-0.6597870135627487,Australia,AU,New South Wales,,-0.3524522781276148,-0.0653380592728286,0
Beerwah,0.3697179713444218,0.5352069527424883,Australia,AU,Queensland,,1.4107714434502396,-0.0653940103505543,1
Castlemaine,-0.6878341949570126,-0.6208073049039314,Australia,AU,Victoria,,-0.6052609803442485,-0.0654456574992242,0
Pottsville,0.35678357259069704,0.5120192699523402,Australia,AU,New South Wales,,1.4084417533702591,-0.0656737657391827,1
Cooma,-0.7340154257032963,-0.6913655135824504,Australia,AU,New South Wales,,-0.32996720155593434,-0.0657727561074665,0
Gordonvale,0.48365917143767106,0.7386536216219998,Australia,AU,Queensland,,1.2506463250873254,-0.0658157953980248,1
Lysterfield,-0.7028917029531045,-0.6455723400621374,Australia,AU,Victoria,,-0.5677501935534675,-0.0658502268304713,0
Bomaderry,-0.743012723799444,-0.7023358331640044,Australia,AU,New South Wales,,-0.22190916518343512,-0.065858834688583,0
Chinchilla,0.39306345864204273,0.5742329672509181,Australia,AU,Queensland,,1.2910973688697616,-0.0660697272123182,1
Northam,2.550430532107848,2.9571222549452325,Australia,AU,Western Australia,,-1.8457653533493041,-0.0663451786718907,3
Yass,-0.726520661282885,-0.67439680012176,Australia,AU,New South Wales,,-0.30983329229545736,-0.0665259436922352,0
Strathalbyn,-0.627612767741088,-0.5185028696482619,Australia,AU,South Australia,,-0.8439623274254844,-0.0665345515503469,0
Burpengary,0.3666375672214992,0.5334146907661963,Australia,AU,Queensland,,1.406540988281958,-0.0668401305133102,1
Waterford,0.3629636692404846,0.5264145063820471,Australia,AU,Queensland,,1.4016073345672937,-0.0668487383714218,1
Lennox Head,0.353504755466935,0.5092066203645189,Australia,AU,New South Wales,,1.4006374405599449,-0.0669520326687615,1
Beaudesert,0.3628772258112598,0.5260015195788103,Australia,AU,Queensland,,1.3877043742122728,-0.0670036798174314,1
Margaret River,2.5558570153126956,2.9623555632375633,Australia,AU,Western Australia,,-1.9798496833386954,-0.0670165916045988,3
Helensburgh,-0.7453078271540502,-0.7014124824473176,Australia,AU,New South Wales,,-0.18652241844244755,-0.0670553269661012,0
Goondiwindi,0.38734923783823083,0.5640191045652367,Australia,AU,Queensland,,1.2347580239264921,-0.0671758369796642,1
Seymour,-0.698714746683776,-0.6332110068485247,Australia,AU,Victoria,,-0.5566716118301955,-0.0672963469932272,0
Nambucca Heads,0.3511914027446286,0.5023383016911954,Australia,AU,New South Wales,,1.328883491554857,-0.0672963469932272,1
Nuriootpa,-0.6258099675971994,-0.5117581254770709,Australia,AU,South Australia,,-0.8219208213191331,-0.0673522980709528,0
Wauchope,-0.75134854912243,-0.7041741206714055,Australia,AU,New South Wales,,-0.035715931008970525,-0.0673609059290645,0
Tumut,-0.7228305178446776,-0.6665523572964336,Australia,AU,New South Wales,,-0.35665494054962854,-0.0677138281116418,0
Wentworthville,-0.7442232404890752,-0.6968272288735654,Australia,AU,New South Wales,,-0.18023893826807055,-0.0678558577704839,0
Tuncurry,-0.7525774331912262,-0.7062980064617025,Australia,AU,New South Wales,,-0.06369818191380532,-0.0679032009900979,0
Glen Innes,0.3669376708859132,0.5311992865132142,Australia,AU,New South Wales,,1.2828970993253688,-0.0680366227908284,1
Yamba,0.3517144556173841,0.508636449615238,Australia,AU,New South Wales,,1.3743950171416317,-0.0683766331862383,1
Wentworth Falls,-0.7383301787704468,-0.6858996548530643,Australia,AU,New South Wales,,-0.20878558650569543,-0.0683766331862383,0
South Grafton,0.35465025450740195,0.51275647041489,Australia,AU,New South Wales,,1.3464198753283845,-0.0684110646186848,1
Kurri Kurri,-0.7457238057947244,-0.6952742442510461,Australia,AU,New South Wales,,-0.13101437448912479,-0.0685143589160245,0
Stawell,-0.6775057510391501,-0.5930989926211926,Australia,AU,Victoria,,-0.6807714616549961,-0.0698399690652174,0
